ano,classe,area_ha,bioma
2018,5 - Cana-de-açúcar,93894.73,Amazônia
2018,5 - Cana-de-açúcar,1303248.65,Caatinga
2018,5 - Cana-de-açúcar,3214790.81,Cerrado
2018,5 - Cana-de-açúcar,7158411.91,Mata Atlântica
2018,5 - Cana-de-açúcar,82664.27,Pampa
2018,6 - Outra agropecuária,791711.07,Amazônia
2018,6 - Outra agropecuária,6071407.31,Caatinga
2018,6 - Outra agropecuária,24179695.92,Cerrado
2018,6 - Outra agropecuária,13390658.07,Mata Atlântica
2018,6 - Outra agropecuária,5156689.8,Pampa
2018,7 - Pastagem deg. média,4920799.0,Amazônia
2018,7 - Pastagem deg. média,1543686.35,Caatinga
2018,7 - Pastagem deg. média,19100054.85,Cerrado
2018,7 - Pastagem deg. média,2515669.09,Mata Atlântica
2018,7 - Pastagem deg. média,55575.61,Pampa
2018,8 - Pastagem deg. alta,233044.81,Amazônia
2018,8 - Pastagem deg. alta,2441991.97,Caatinga
2018,8 - Pastagem deg. alta,9752745.03,Cerrado
2018,8 - Pastagem deg. alta,782676.86,Mata Atlântica
2018,8 - Pastagem deg. alta,1731.43,Pampa
2018,9 - Pastagem deg. baixa,9103470.2,Amazônia
2018,9 - Pastagem deg. baixa,579693.79,Caatinga
2018,9 - Pastagem deg. baixa,10395450.3,Cerrado
2018,9 - Pastagem deg. baixa,2803728.54,Mata Atlântica
2018,9 - Pastagem deg. baixa,161483.64,Pampa
2019,1 - Culturas perenes,14340.91,Amazônia
2019,1 - Culturas perenes,393055.51,Caatinga
2019,1 - Culturas perenes,1090788.65,Cerrado
2019,1 - Culturas perenes,773913.2,Mata Atlântica
2019,1 - Culturas perenes,9445.84,Pampa
2019,10 - Silvicultura,212790.89,Amazônia
2019,10 - Silvicultura,292225.58,Caatinga
2019,10 - Silvicultura,4252355.46,Cerrado
2019,10 - Silvicultura,3437188.26,Mata Atlântica
2019,10 - Silvicultura,1091249.59,Pampa
2019,11 - Veg. prim. florestal,13819578.46,Amazônia
2019,11 - Veg. prim. florestal,1431826.73,Caatinga
2019,11 - Veg. prim. florestal,41596070.85,Cerrado
2019,11 - Veg. prim. florestal,16476337.22,Mata Atlântica
2019,11 - Veg. prim. florestal,5329807.45,Pampa
2019,12 - Veg. sec. florestal,603564.45,Amazônia
2019,12 - Veg. sec. florestal,21331.26,Caatinga
2019,12 - Veg. sec. florestal,3262438.8,Cerrado
2019,12 - Veg. sec. florestal,637663.46,Mata Atlântica
2019,12 - Veg. sec. florestal,305860.05,Pampa
2019,13 - Veg. prim. não-florestal,86.04,Amazônia
2019,13 - Veg. prim. não-florestal,21064867.29,Caatinga
2019,13 - Veg. prim. não-florestal,93355721.25,Cerrado
2019,13 - Veg. prim. não-florestal,39609.09,Mata Atlântica
2019,13 - Veg. prim. não-florestal,0.0,Pampa
2019,14 - Veg. sec. não-florestal,0.0,Amazônia
2019,14 - Veg. sec. não-florestal,0.0,Caatinga
2019,14 - Veg. sec. não-florestal,5160044.46,Cerrado
2019,14 - Veg. sec. não-florestal,0.0,Mata Atlântica
2019,14 - Veg. sec. não-florestal,0.0,Pampa
2019,15 - Outro,10184969.42,Amazônia
2019,15 - Outro,1645022.04,Caatinga
2019,15 - Outro,7082020.34,Cerrado
2019,15 - Outro,3442258.13,Mata Atlântica
2019,15 - Outro,1061025.59,Pampa
2019,2 - Soja,248493.87,Amazônia
2019,2 - Soja,0.0,Caatinga
2019,2 - Soja,4077372.21,Cerrado
2019,2 - Soja,2008603.96,Mata Atlântica
2019,2 - Soja,6928960.05,Pampa
2019,3 - Soja + Milho 2ª safra,402840.18,Amazônia
2019,3 - Soja + Milho 2ª safra,13.95,Caatinga
2019,3 - Soja + Milho 2ª safra,18387546.15,Cerrado
2019,3 - Soja + Milho 2ª safra,5704044.5,Mata Atlântica
2019,3 - Soja + Milho 2ª safra,0.0,Pampa
2019,4 - Milho 1ª safra,201431.32,Amazônia
2019,4 - Milho 1ª safra,0.0,Caatinga
2019,4 - Milho 1ª safra,2079203.49,Cerrado
2019,4 - Milho 1ª safra,1072457.82,Mata Atlântica
2019,4 - Milho 1ª safra,763097.0,Pampa
2019,5 - Cana-de-açúcar,92111.53,Amazônia
2019,5 - Cana-de-açúcar,1278634.65,Caatinga
2019,5 - Cana-de-açúcar,3203252.14,Cerrado
2019,5 - Cana-de-açúcar,7060478.63,Mata Atlântica
2019,5 - Cana-de-açúcar,80816.75,Pampa
2019,6 - Outra agropecuária,804042.63,Amazônia
2019,6 - Outra agropecuária,6171539.5,Caatinga
2019,6 - Outra agropecuária,24841430.01,Cerrado
2019,6 - Outra agropecuária,13511823.3,Mata Atlântica
2019,6 - Outra agropecuária,5380995.56,Pampa
2019,7 - Pastagem deg. média,5023180.3,Amazônia
2019,7 - Pastagem deg. média,1832478.0,Caatinga
2019,7 - Pastagem deg. média,19276024.37,Cerrado
2019,7 - Pastagem deg. média,2418746.59,Mata Atlântica
2019,7 - Pastagem deg. média,64886.85,Pampa
2019,8 - Pastagem deg. alta,218137.22,Amazônia
2019,8 - Pastagem deg. alta,1712391.77,Caatinga
2019,8 - Pastagem deg. alta,8379295.23,Cerrado
2019,8 - Pastagem deg. alta,918492.3,Mata Atlântica
2019,8 - Pastagem deg. alta,2208.77,Pampa
2019,9 - Pastagem deg. baixa,9706982.75,Amazônia
2019,9 - Pastagem deg. baixa,779746.23,Caatinga
2019,9 - Pastagem deg. baixa,11288986.41,Cerrado
2019,9 - Pastagem deg. baixa,2624392.86,Mata Atlântica
2019,9 - Pastagem deg. baixa,142982.68,Pampa
2020,1 - Culturas perenes,15193.44,Amazônia
2020,1 - Culturas perenes,401602.14,Caatinga
2020,1 - Culturas perenes,1145508.88,Cerrado
2020,1 - Culturas perenes,786425.04,Mata Atlântica
2020,1 - Culturas perenes,9458.06,Pampa
2020,10 - Silvicultura,214497.82,Amazônia
2020,10 - Silvicultura,296847.64,Caatinga
2020,10 - Silvicultura,4298416.75,Cerrado
2020,10 - Silvicultura,3486320.87,Mata Atlântica
2020,10 - Silvicultura,1115949.38,Pampa
2020,11 - Veg. prim. florestal,13719042.19,Amazônia
2020,11 - Veg. prim. florestal,1427117.51,Caatinga
2020,11 - Veg. prim. florestal,41718051.76,Cerrado
2020,11 - Veg. prim. florestal,16469896.65,Mata Atlântica
2020,11 - Veg. prim. florestal,5298984.04,Pampa
2020,12 - Veg. sec. florestal,595305.93,Amazônia
2020,12 - Veg. sec. florestal,21504.02,Caatinga
2020,12 - Veg. sec. florestal,2869855.29,Cerrado
2020,12 - Veg. sec. florestal,637042.65,Mata Atlântica
2020,12 - Veg. sec. florestal,299115.18,Pampa
2020,13 - Veg. prim. não-florestal,537.21,Amazônia
2020,13 - Veg. prim. não-florestal,20929842.0,Caatinga
2020,13 - Veg. prim. não-florestal,93002303.29,Cerrado
2020,13 - Veg. prim. não-florestal,39531.33,Mata Atlântica
2020,13 - Veg. prim. não-florestal,0.0,Pampa
2020,14 - Veg. sec. não-florestal,0.0,Amazônia
2020,14 - Veg. sec. não-florestal,0.0,Caatinga
2020,14 - Veg. sec. não-florestal,4911651.4,Cerrado
2020,14 - Veg. sec. não-florestal,0.0,Mata Atlântica
2020,14 - Veg. sec. não-florestal,0.0,Pampa
2020,15 - Outro,10138184.08,Amazônia
2020,15 - Outro,1719731.91,Caatinga
2020,15 - Outro,6916669.15,Cerrado
2020,15 - Outro,3473786.03,Mata Atlântica
2020,15 - Outro,1060276.8,Pampa
2020,2 - Soja,295558.09,Amazônia
2020,2 - Soja,0.0,Caatinga
2020,2 - Soja,4850677.21,Cerrado
2020,2 - Soja,2073174.24,Mata Atlântica
2020,2 - Soja,7006561.56,Pampa
2020,3 - Soja + Milho 2ª safra,412794.47,Amazônia
2020,3 - Soja + Milho 2ª safra,18.45,Caatinga
2020,3 - Soja + Milho 2ª safra,18412268.72,Cerrado
2020,3 - Soja + Milho 2ª safra,6117948.87,Mata Atlântica
2020,3 - Soja + Milho 2ª safra,0.0,Pampa
2020,4 - Milho 1ª safra,244516.39,Amazônia
2020,4 - Milho 1ª safra,0.0,Caatinga
2020,4 - Milho 1ª safra,2381712.45,Cerrado
2020,4 - Milho 1ª safra,1035535.88,Mata Atlântica
2020,4 - Milho 1ª safra,751573.0,Pampa
2020,5 - Cana-de-açúcar,91263.88,Amazônia
2020,5 - Cana-de-açúcar,1256623.96,Caatinga
2020,5 - Cana-de-açúcar,3330274.16,Cerrado
2020,5 - Cana-de-açúcar,7024818.82,Mata Atlântica
2020,5 - Cana-de-açúcar,80376.84,Pampa
2020,6 - Outra agropecuária,788791.36,Amazônia
2020,6 - Outra agropecuária,6330699.58,Caatinga
2020,6 - Outra agropecuária,26366506.09,Cerrado
2020,6 - Outra agropecuária,13610508.07,Mata Atlântica
2020,6 - Outra agropecuária,5454872.49,Pampa
2020,7 - Pastagem deg. média,5301701.97,Amazônia
2020,7 - Pastagem deg. média,2019865.89,Caatinga
2020,7 - Pastagem deg. média,19412622.71,Cerrado
2020,7 - Pastagem deg. média,2387710.31,Mata Atlântica
2020,7 - Pastagem deg. média,75391.77,Pampa
2020,8 - Pastagem deg. alta,242080.12,Amazônia
2020,8 - Pastagem deg. alta,1023346.65,Caatinga
2020,8 - Pastagem deg. alta,7812331.43,Cerrado
2020,8 - Pastagem deg. alta,929728.94,Mata Atlântica
2020,8 - Pastagem deg. alta,3211.39,Pampa
2020,9 - Pastagem deg. baixa,9850055.69,Amazônia
2020,9 - Pastagem deg. baixa,1194832.35,Caatinga
2020,9 - Pastagem deg. baixa,11704297.45,Cerrado
2020,9 - Pastagem deg. baixa,2474564.73,Mata Atlântica
2020,9 - Pastagem deg. baixa,120525.92,Pampa
2021,1 - Culturas perenes,15288.02,Amazônia
2021,1 - Culturas perenes,401572.82,Caatinga
2021,1 - Culturas perenes,1149959.41,Cerrado
2021,1 - Culturas perenes,790509.19,Mata Atlântica
2021,1 - Culturas perenes,9520.63,Pampa
2021,10 - Silvicultura,219708.27,Amazônia
2021,10 - Silvicultura,304359.1,Caatinga
2021,10 - Silvicultura,4373900.03,Cerrado
2021,10 - Silvicultura,3513468.53,Mata Atlântica
2021,10 - Silvicultura,1144141.55,Pampa
2021,11 - Veg. prim. florestal,13624308.58,Amazônia
2021,11 - Veg. prim. florestal,1420214.66,Caatinga
2021,11 - Veg. prim. florestal,41111347.2,Cerrado
2021,11 - Veg. prim. florestal,16440942.53,Mata Atlântica
2021,11 - Veg. prim. florestal,5272905.19,Pampa
2021,12 - Veg. sec. florestal,556405.84,Amazônia
2021,12 - Veg. sec. florestal,21799.56,Caatinga
2021,12 - Veg. sec. florestal,3220055.72,Cerrado
2021,12 - Veg. sec. florestal,637844.3,Mata Atlântica
2021,12 - Veg. sec. florestal,302602.03,Pampa
2021,13 - Veg. prim. não-florestal,143.28,Amazônia
2021,13 - Veg. prim. não-florestal,20728310.04,Caatinga
2021,13 - Veg. prim. não-florestal,91868410.59,Cerrado
2021,13 - Veg. prim. não-florestal,39389.4,Mata Atlântica
2021,13 - Veg. prim. não-florestal,0.0,Pampa
2021,14 - Veg. sec. não-florestal,0.0,Amazônia
2021,14 - Veg. sec. não-florestal,0.0,Caatinga
2021,14 - Veg. sec. não-florestal,5080669.26,Cerrado
2021,14 - Veg. sec. não-florestal,0.0,Mata Atlântica
2021,14 - Veg. sec. não-florestal,0.0,Pampa
2021,15 - Outro,10444837.19,Amazônia
2021,15 - Outro,1712620.09,Caatinga
2021,15 - Outro,6775854.33,Cerrado
2021,15 - Outro,3504856.37,Mata Atlântica
2021,15 - Outro,1062907.48,Pampa
2021,2 - Soja,392303.11,Amazônia
2021,2 - Soja,0.0,Caatinga
2021,2 - Soja,4682162.61,Cerrado
2021,2 - Soja,2053620.49,Mata Atlântica
2021,2 - Soja,7031803.59,Pampa
2021,3 - Soja + Milho 2ª safra,614802.56,Amazônia
2021,3 - Soja + Milho 2ª safra,15.93,Caatinga
2021,3 - Soja + Milho 2ª safra,19486331.91,Cerrado
2021,3 - Soja + Milho 2ª safra,6223034.84,Mata Atlântica
2021,3 - Soja + Milho 2ª safra,0.0,Pampa
2021,4 - Milho 1ª safra,221817.24,Amazônia
2021,4 - Milho 1ª safra,0.0,Caatinga
2021,4 - Milho 1ª safra,2391225.9,Cerrado
2021,4 - Milho 1ª safra,982984.01,Mata Atlântica
2021,4 - Milho 1ª safra,780142.0,Pampa
2021,5 - Cana-de-açúcar,86168.63,Amazônia
2021,5 - Cana-de-açúcar,1231022.7,Caatinga
2021,5 - Cana-de-açúcar,3294279.05,Cerrado
2021,5 - Cana-de-açúcar,7004250.43,Mata Atlântica
2021,5 - Cana-de-açúcar,80418.64,Pampa
2021,6 - Outra agropecuária,568600.01,Amazônia
2021,6 - Outra agropecuária,6533312.88,Caatinga
2021,6 - Outra agropecuária,27492993.3,Cerrado
2021,6 - Outra agropecuária,13863739.17,Mata Atlântica
2021,6 - Outra agropecuária,5663616.65,Pampa
2021,7 - Pastagem deg. média,5784296.0,Amazônia
2021,7 - Pastagem deg. média,2061049.91,Caatinga
2021,7 - Pastagem deg. média,19521407.95,Cerrado
2021,7 - Pastagem deg. média,2371667.1,Mata Atlântica
2021,7 - Pastagem deg. média,78641.61,Pampa
2021,8 - Pastagem deg. alta,288842.75,Amazônia
2021,8 - Pastagem deg. alta,850935.79,Caatinga
2021,8 - Pastagem deg. alta,7645571.2,Cerrado
2021,8 - Pastagem deg. alta,786298.42,Mata Atlântica
2021,8 - Pastagem deg. alta,3620.25,Pampa
2021,9 - Pastagem deg. baixa,9661266.03,Amazônia
2021,9 - Pastagem deg. baixa,1345459.63,Caatinga
2021,9 - Pastagem deg. baixa,11356258.0,Cerrado
2021,9 - Pastagem deg. baixa,2442210.06,Mata Atlântica
2021,9 - Pastagem deg. baixa,118372.13,Pampa
2022,1 - Culturas perenes,14695.19,Amazônia
2022,1 - Culturas perenes,400383.8,Caatinga
2022,1 - Culturas perenes,1135909.68,Cerrado
2022,1 - Culturas perenes,786671.12,Mata Atlântica
2022,1 - Culturas perenes,9421.5,Pampa
2022,10 - Silvicultura,220352.54,Amazônia
2022,10 - Silvicultura,307367.02,Caatinga
2022,10 - Silvicultura,4385672.91,Cerrado
2022,10 - Silvicultura,3541078.73,Mata Atlântica
2022,10 - Silvicultura,1168508.97,Pampa
2022,11 - Veg. prim. florestal,13591964.2,Amazônia
2022,11 - Veg. prim. florestal,1414553.99,Caatinga
2022,11 - Veg. prim. florestal,41322091.98,Cerrado
2022,11 - Veg. prim. florestal,16478079.46,Mata Atlântica
2022,11 - Veg. prim. florestal,5282399.82,Pampa
2022,12 - Veg. sec. florestal,520848.19,Amazônia
2022,12 - Veg. sec. florestal,22059.0,Caatinga
2022,12 - Veg. sec. florestal,2763690.77,Cerrado
2022,12 - Veg. sec. florestal,644347.08,Mata Atlântica
2022,12 - Veg. sec. florestal,312461.91,Pampa
2022,13 - Veg. prim. não-florestal,83.52,Amazônia
2022,13 - Veg. prim. não-florestal,20457511.92,Caatinga
2022,13 - Veg. prim. não-florestal,91455548.16,Cerrado
2022,13 - Veg. prim. não-florestal,39188.7,Mata Atlântica
2022,13 - Veg. prim. não-florestal,0.0,Pampa
2022,14 - Veg. sec. não-florestal,0.0,Amazônia
2022,14 - Veg. sec. não-florestal,0.0,Caatinga
2022,14 - Veg. sec. não-florestal,4230831.13,Cerrado
2022,14 - Veg. sec. não-florestal,0.0,Mata Atlântica
2022,14 - Veg. sec. não-florestal,0.0,Pampa
2022,15 - Outro,11370611.14,Amazônia
2022,15 - Outro,1808848.7,Caatinga
2022,15 - Outro,7142115.57,Cerrado
2022,15 - Outro,3600234.25,Mata Atlântica
2022,15 - Outro,1061778.85,Pampa
2022,2 - Soja,387549.56,Amazônia
2022,2 - Soja,0.0,Caatinga
2022,2 - Soja,4650684.96,Cerrado
2022,2 - Soja,2165591.21,Mata Atlântica
2022,2 - Soja,7123313.52,Pampa
2022,3 - Soja + Milho 2ª safra,668657.32,Amazônia
2022,3 - Soja + Milho 2ª safra,32.58,Caatinga
2022,3 - Soja + Milho 2ª safra,20641356.69,Cerrado
2022,3 - Soja + Milho 2ª safra,6240387.82,Mata Atlântica
2022,3 - Soja + Milho 2ª safra,0.0,Pampa
2022,4 - Milho 1ª safra,229478.71,Amazônia
2022,4 - Milho 1ª safra,0.0,Caatinga
2022,4 - Milho 1ª safra,2437637.68,Cerrado
2022,4 - Milho 1ª safra,1097682.85,Mata Atlântica
2022,4 - Milho 1ª safra,784000.0,Pampa
2022,5 - Cana-de-açúcar,84763.51,Amazônia
2022,5 - Cana-de-açúcar,1184770.18,Caatinga
2022,5 - Cana-de-açúcar,3316599.29,Cerrado
2022,5 - Cana-de-açúcar,7032305.29,Mata Atlântica
2022,5 - Cana-de-açúcar,81211.77,Pampa
2022,6 - Outra agropecuária,550855.21,Amazônia
2022,6 - Outra agropecuária,6746025.99,Caatinga
2022,6 - Outra agropecuária,28470626.7,Cerrado
2022,6 - Outra agropecuária,14020947.05,Mata Atlântica
2022,6 - Outra agropecuária,5719124.86,Pampa
2022,7 - Pastagem deg. média,6368175.02,Amazônia
2022,7 - Pastagem deg. média,2030569.58,Caatinga
2022,7 - Pastagem deg. média,19144408.96,Cerrado
2022,7 - Pastagem deg. média,2280936.4,Mata Atlântica
2022,7 - Pastagem deg. média,73583.15,Pampa
2022,8 - Pastagem deg. alta,411184.56,Amazônia
2022,8 - Pastagem deg. alta,563681.22,Caatinga
2022,8 - Pastagem deg. alta,7329588.33,Cerrado
2022,8 - Pastagem deg. alta,517961.88,Mata Atlântica
2022,8 - Pastagem deg. alta,3452.66,Pampa
2022,9 - Pastagem deg. baixa,9010840.36,Amazônia
2022,9 - Pastagem deg. baixa,1634413.64,Caatinga
2022,9 - Pastagem deg. baixa,11340627.46,Cerrado
2022,9 - Pastagem deg. baixa,2631519.28,Mata Atlântica
2022,9 - Pastagem deg. baixa,129702.78,Pampa
2023,1 - Culturas perenes,14670.61,Amazônia
2023,1 - Culturas perenes,400198.79,Caatinga
2023,1 - Culturas perenes,1138478.84,Cerrado
2023,1 - Culturas perenes,785915.19,Mata Atlântica
2023,1 - Culturas perenes,9422.65,Pampa
2023,10 - Silvicultura,220564.75,Amazônia
2023,10 - Silvicultura,307908.6,Caatinga
2023,10 - Silvicultura,4391477.45,Cerrado
2023,10 - Silvicultura,3545830.77,Mata Atlântica
2023,10 - Silvicultura,1170672.97,Pampa
2023,11 - Veg. prim. florestal,13542158.76,Amazônia
2023,11 - Veg. prim. florestal,1394855.79,Caatinga
2023,11 - Veg. prim. florestal,40777540.77,Cerrado
2023,11 - Veg. prim. florestal,16534518.66,Mata Atlântica
2023,11 - Veg. prim. florestal,5250535.11,Pampa
2023,12 - Veg. sec. florestal,518900.44,Amazônia
2023,12 - Veg. sec. florestal,22841.26,Caatinga
2023,12 - Veg. sec. florestal,3200219.81,Cerrado
2023,12 - Veg. sec. florestal,653618.43,Mata Atlântica
2023,12 - Veg. sec. florestal,313692.03,Pampa
2023,13 - Veg. prim. não-florestal,34.56,Amazônia
2023,13 - Veg. prim. não-florestal,19947338.82,Caatinga
2023,13 - Veg. prim. não-florestal,89608608.01,Cerrado
2023,13 - Veg. prim. não-florestal,38477.34,Mata Atlântica
2023,13 - Veg. prim. não-florestal,0.0,Pampa
2023,14 - Veg. sec. não-florestal,0.0,Amazônia
2023,14 - Veg. sec. não-florestal,0.0,Caatinga
2023,14 - Veg. sec. não-florestal,4957190.9,Cerrado
2023,14 - Veg. sec. não-florestal,0.0,Mata Atlântica
2023,14 - Veg. sec. não-florestal,0.0,Pampa
2023,15 - Outro,10917371.26,Amazônia
2023,15 - Outro,1838253.45,Caatinga
2023,15 - Outro,7315292.76,Cerrado
2023,15 - Outro,3645325.27,Mata Atlântica
2023,15 - Outro,1057989.02,Pampa
2023,2 - Soja,364084.34,Amazônia
2023,2 - Soja,0.0,Caatinga
2023,2 - Soja,4701865.68,Cerrado
2023,2 - Soja,2195144.52,Mata Atlântica
2023,2 - Soja,7270594.92,Pampa
2023,3 - Soja + Milho 2ª safra,709160.53,Amazônia
2023,3 - Soja + Milho 2ª safra,31.95,Caatinga
2023,3 - Soja + Milho 2ª safra,20886025.68,Cerrado
2023,3 - Soja + Milho 2ª safra,6374054.19,Mata Atlântica
2023,3 - Soja + Milho 2ª safra,0.0,Pampa
2023,4 - Milho 1ª safra,241166.81,Amazônia
2023,4 - Milho 1ª safra,0.0,Caatinga
2023,4 - Milho 1ª safra,2457860.99,Cerrado
2023,4 - Milho 1ª safra,1042940.89,Mata Atlântica
2023,4 - Milho 1ª safra,822596.0,Pampa
2023,5 - Cana-de-açúcar,84584.39,Amazônia
2023,5 - Cana-de-açúcar,1102084.42,Caatinga
2023,5 - Cana-de-açúcar,3212249.98,Cerrado
2023,5 - Cana-de-açúcar,6961393.5,Mata Atlântica
2023,5 - Cana-de-açúcar,80894.77,Pampa
2023,6 - Outra agropecuária,579182.45,Amazônia
2023,6 - Outra agropecuária,7136173.83,Caatinga
2023,6 - Outra agropecuária,30930461.69,Cerrado
2023,6 - Outra agropecuária,14381602.18,Mata Atlântica
2023,6 - Outra agropecuária,5683401.45,Pampa
2023,7 - Pastagem deg. média,6392625.1,Amazônia
2023,7 - Pastagem deg. média,1901655.74,Caatinga
2023,7 - Pastagem deg. média,18885864.79,Cerrado
2023,7 - Pastagem deg. média,2188891.33,Mata Atlântica
2023,7 - Pastagem deg. média,75739.61,Pampa
2023,8 - Pastagem deg. alta,464076.79,Amazônia
2023,8 - Pastagem deg. alta,552640.42,Caatinga
2023,8 - Pastagem deg. alta,8150610.47,Cerrado
2023,8 - Pastagem deg. alta,599986.67,Mata Atlântica
2023,8 - Pastagem deg. alta,3433.2,Pampa
2023,9 - Pastagem deg. baixa,9625832.74,Amazônia
2023,9 - Pastagem deg. baixa,1795420.38,Caatinga
2023,9 - Pastagem deg. baixa,10328044.92,Cerrado
2023,9 - Pastagem deg. baixa,2331806.29,Mata Atlântica
2023,9 - Pastagem deg. baixa,128723.04,Pampa
